DATE, TIME, TRACK NUM, EZ, EX, SPEED (mph), 
17APR24, 08:01:42.4, Track 1, 101, 97, 31, 
17APR24, 08:01:44.0, Track 3, 101, 99, 45, 
17APR24, 08:01:56.8, Track 1, 98, 98, 37, 
17APR24, 08:02:59.4, Track 1, 101, 98, 20, 
17APR24, 08:03:13.8, Track 1, 98, 98, 20, 
17APR24, 08:03:23.7, Track 1, 101, 97, 19, 
17APR24, 08:03:37.7, Track 1, 98, 98, 70, 
17APR24, 08:03:40.9, Track 3, 98, 100, 34, 
17APR24, 08:03:47.6, Track 1, 101, 97, 15, 
17APR24, 08:03:48.4, Track 3, 101, 99, 38, 
17APR24, 08:04:28.7, Track 3, 98, 100, 27, 
17APR24, 08:04:38.7, Track 3, 101, 99, 19, 
17APR24, 08:04:52.3, Track 1, 98, 99, 24, 
17APR24, 08:05:05.4, Track 1, 101, 98, , 
17APR24, 08:05:16.2, Track 1, 98, 98, 34, 
17APR24, 08:05:29.3, Track 1, 101, 97, 14, 
17APR24, 08:05:43.7, Track 1, 98, 98, 17, 
17APR24, 08:06:34.4, Track 3, 98, 100, 5, 
17APR24, 08:06:43.1, Track 1, 102, 97, 17, 
17APR24, 08:06:43.9, Track 3, 101, 99, 40, 
17APR24, 08:06:56.3, Track 1, 99, 98, 30, 
17APR24, 08:07:11.9, Track 1, 102, 97, 62, 
17APR24, 08:07:20.6, Track 1, 99, 98, 26, 
17APR24, 08:07:35.4, Track 1, 102, 97, 6, 
17APR24, 08:07:45.3, Track 1, 99, 98, 19, 
17APR24, 08:07:49.3, Track 3, 98, 100, 22, 
17APR24, 08:07:58.1, Track 3, 101, 99, 39, 
17APR24, 08:08:48.3, Track 1, 102, 97, 6, 
17APR24, 08:09:01.8, Track 1, 99, 98, 75, 
17APR24, 08:09:17.8, Track 1, 103, 97, 23, 
17APR24, 08:09:22.9, Track 1, 100, 98, 17, 
17APR24, 08:09:41.7, Track 1, 103, 97, 61, 
17APR24, 08:09:53.7, Track 3, 98, 100, 31, 
17APR24, 08:10:03.3, Track 3, 101, 99, 88, 
17APR24, 08:10:16.4, Track 1, 99, 99, 30, 
17APR24, 08:10:18.0, Track 3, 98, 100, 41, 
17APR24, 08:10:29.6, Track 1, 102, 97, 70, 
17APR24, 08:10:40.3, Track 1, 99, 98, 22, 
17APR24, 08:10:54.3, Track 1, 102, 97, 2, 
17APR24, 08:11:04.7, Track 1, 99, 99, 32, 
17APR24, 08:11:23.5, Track 1, 102, 97, 25, 
17APR24, 08:11:31.4, Track 1, 99, 98, 27, 
17APR24, 08:11:47.4, Track 1, 102, 98, 48, 
17APR24, 08:12:22.5, Track 1, 98, 99, 21, 
17APR24, 08:12:35.2, Track 1, 101, 98, 54, 
17APR24, 08:12:49.5, Track 1, 98, 98, 5, 
17APR24, 08:12:59.5, Track 1, 101, 97, 36, 
17APR24, 08:13:13.5, Track 1, 98, 98, 27, 
17APR24, 08:13:23.4, Track 1, 101, 97, 30, 
17APR24, 08:13:25.8, Track 3, 101, 99, 39, 
17APR24, 08:13:38.2, Track 1, 98, 98, 16, 
17APR24, 08:13:48.3, Track 1, 101, 97, 46, 
17APR24, 08:14:27.6, Track 1, 98, 98, 22, 
17APR24, 08:14:40.8, Track 1, 101, 98, 30, 
17APR24, 08:14:53.2, Track 1, 98, 99, 34, 
17APR24, 08:15:18.3, Track 3, 98, 100, 30, 
17APR24, 08:15:27.9, Track 3, 101, 99, 19, 
17APR24, 08:15:29.5, Track 1, 101, 97, 43, 
17APR24, 08:15:43.0, Track 1, 98, 98, 18, 
17APR24, 08:15:43.8, Track 3, 98, 100, 46, 
17APR24, 08:15:53.8, Track 1, 101, 97, 61, 
17APR24, 08:16:10.5, Track 1, 97, 98, 22, 
17APR24, 08:16:18.1, Track 1, 100, 97, 42, 
17APR24, 08:16:23.6, Track 1, 103, 97, 47, 
17APR24, 08:16:28.5, Track 1, 100, 98, 24, 
17APR24, 08:16:37.6, Track 1, 97, 98, 9, 
17APR24, 08:16:41.6, Track 1, 100, 97, 94, 
17APR24, 08:16:44.4, Track 3, 101, 99, 86, 
17APR24, 08:16:48.0, Track 1, 103, 97, 18, 
17APR24, 08:16:55.1, Track 1, 100, 98, , 
17APR24, 08:17:23.9, Track 3, 98, 100, 31, 
17APR24, 08:17:26.3, Track 1, 97, 98, 15, 
17APR24, 08:17:33.4, Track 3, 101, 99, 32, 
17APR24, 08:17:33.8, Track 1, 100, 98, 81, 
17APR24, 08:17:52.5, Track 1, 97, 98, 21, 
17APR24, 08:17:58.5, Track 1, 100, 98, 34, 
17APR24, 08:18:40.8, Track 3, 98, 100, 26, 
17APR24, 08:18:50.4, Track 3, 101, 99, 78, 
17APR24, 08:19:29.0, Track 3, 98, 100, 23, 
17APR24, 08:19:31.9, Track 1, 97, 98, 17, 
17APR24, 08:19:36.7, Track 1, 100, 97, 16, 
17APR24, 08:19:39.4, Track 3, 101, 99, 24, 
17APR24, 08:19:42.6, Track 1, 103, 97, 2, 
17APR24, 08:20:16.9, Track 1, 98, 99, 41, 
17APR24, 08:20:29.3, Track 1, 101, 97, 80, 
17APR24, 08:20:43.8, Track 1, 98, 98, 24, 
17APR24, 08:20:45.7, Track 3, 98, 100, 16, 
17APR24, 08:20:55.0, Track 3, 101, 99, 27, 
17APR24, 08:21:34.7, Track 3, 98, 100, 22, 
17APR24, 08:21:44.3, Track 3, 101, 99, 33, 
17APR24, 08:21:45.5, Track 1, 101, 98, 34, 
17APR24, 08:21:58.7, Track 1, 98, 98, 23, 
17APR24, 08:22:10.2, Track 1, 101, 98, 24, 
17APR24, 08:22:23.0, Track 1, 98, 99, 42, 
17APR24, 08:22:35.3, Track 1, 101, 97, 49, 
17APR24, 08:23:14.8, Track 1, 98, 98, 32, 
17APR24, 08:23:24.3, Track 1, 101, 97, 56, 
17APR24, 08:23:38.7, Track 1, 98, 98, 33, 
17APR24, 08:23:40.3, Track 3, 98, 100, 61, 
17APR24, 08:23:50.3, Track 3, 101, 99, 49, 
17APR24, 08:24:15.4, Track 1, 101, 98, 34, 
17APR24, 08:24:28.6, Track 1, 98, 99, 38, 
17APR24, 08:24:41.0, Track 1, 101, 97, 21, 
17APR24, 08:24:55.3, Track 1, 98, 98, 18, 
17APR24, 08:25:53.5, Track 1, 101, 97, 30, 
17APR24, 08:26:09.4, Track 1, 98, 98, 48, 
17APR24, 08:26:18.1, Track 1, 101, 97, 29, 
17APR24, 08:26:59.2, Track 3, 98, 100, 47, 
17APR24, 08:27:09.3, Track 3, 101, 99, 34, 
17APR24, 08:28:14.6, Track 1, 98, 98, 35, 
17APR24, 08:28:24.2, Track 1, 101, 97, 8, 
17APR24, 08:28:39.3, Track 1, 98, 98, 49, 
17APR24, 08:28:48.5, Track 1, 101, 97, 21, 
17APR24, 08:29:30.0, Track 1, 98, 98, 44, 
17APR24, 08:29:41.5, Track 1, 102, 97, 57, 
17APR24, 08:29:51.5, Track 1, 99, 98, 39, 
17APR24, 08:30:05.9, Track 1, 102, 97, 7, 
17APR24, 08:30:16.6, Track 1, 99, 98, 29, 
17APR24, 08:30:35.4, Track 1, 102, 97, 9, 
17APR24, 08:30:42.9, Track 1, 99, 98, 36, 
17APR24, 08:30:58.9, Track 1, 102, 98, 35, 
17APR24, 08:31:09.7, Track 1, 98, 98, 24, 
17APR24, 08:31:10.2, Track 3, 98, 100, 27, 
17APR24, 08:31:20.0, Track 3, 101, 99, 37, 
17APR24, 08:31:22.0, Track 1, 101, 98, 32, 
17APR24, 08:31:33.5, Track 1, 98, 99, 27, 
17APR24, 08:31:35.2, Track 3, 98, 100, 24, 
17APR24, 08:31:46.7, Track 1, 101, 98, 41, 
17APR24, 08:31:58.7, Track 1, 98, 98, 40, 
17APR24, 08:32:11.0, Track 1, 101, 97, 3, 
17APR24, 08:32:25.0, Track 1, 98, 98, 64, 
17APR24, 08:32:35.3, Track 1, 101, 97, 30, 
17APR24, 08:32:49.8, Track 1, 98, 98, 20, 
17APR24, 08:32:59.3, Track 1, 101, 97, 55, 
17APR24, 08:33:39.2, Track 1, 98, 98, 45, 
17APR24, 08:33:52.3, Track 1, 101, 98, 39, 
17APR24, 08:34:06.6, Track 1, 98, 98, 5, 
17APR24, 08:34:17.0, Track 1, 101, 97, 9, 
17APR24, 08:34:30.5, Track 1, 98, 98, 20, 
17APR24, 08:34:40.9, Track 1, 101, 97, 27, 
17APR24, 08:34:42.1, Track 3, 101, 99, 25, 
17APR24, 08:34:54.5, Track 3, 98, 100, 28, 
17APR24, 08:34:54.9, Track 1, 98, 98, 29, 
17APR24, 08:35:05.3, Track 1, 101, 97, 115, 
17APR24, 08:35:44.3, Track 1, 98, 98, 22, 
17APR24, 08:35:54.3, Track 1, 101, 97, 14, 
17APR24, 08:36:09.5, Track 1, 98, 98, 15, 
17APR24, 08:36:44.6, Track 3, 101, 99, 91, 
17APR24, 08:36:47.0, Track 1, 101, 97, 14, 
17APR24, 08:37:00.9, Track 3, 98, 100, 18, 
17APR24, 08:37:01.3, Track 1, 98, 98, 49, 
17APR24, 08:37:11.3, Track 1, 101, 97, 79, 
17APR24, 08:37:24.8, Track 1, 98, 98, 26, 
17APR24, 08:37:35.6, Track 1, 101, 97, 19, 
17APR24, 08:37:49.9, Track 1, 98, 98, 29, 
17APR24, 08:37:59.5, Track 1, 101, 97, 51, 
17APR24, 08:38:14.7, Track 1, 98, 98, , 
17APR24, 08:38:50.5, Track 3, 101, 99, 47, 
17APR24, 08:38:52.4, Track 1, 101, 98, 41, 
17APR24, 08:39:04.0, Track 1, 98, 98, 48, 
17APR24, 08:39:16.7, Track 1, 101, 98, 53, 
17APR24, 08:39:30.7, Track 1, 98, 98, 20, 
17APR24, 08:39:57.4, Track 3, 98, 100, 27, 
17APR24, 08:40:05.5, Track 1, 101, 97, 20, 
17APR24, 08:40:06.7, Track 3, 101, 99, 11, 
17APR24, 08:40:20.2, Track 1, 98, 98, , 
17APR24, 08:40:46.1, Track 3, 98, 100, 26, 
17APR24, 08:40:56.1, Track 3, 101, 99, 41, 
17APR24, 08:41:21.6, Track 1, 101, 98, 46, 
17APR24, 08:41:36.9, Track 1, 98, 98, 16, 
17APR24, 08:41:46.8, Track 1, 101, 97, 52, 
17APR24, 08:42:00.9, Track 1, 98, 98, 71, 
17APR24, 08:42:01.3, Track 3, 98, 100, 4, 
17APR24, 08:42:10.9, Track 1, 101, 97, 68, 
17APR24, 08:42:12.5, Track 3, 101, 99, 8, 
17APR24, 08:42:51.8, Track 3, 98, 100, 64, 
17APR24, 08:43:01.8, Track 3, 101, 99, 30, 
17APR24, 08:43:16.1, Track 1, 98, 98, 23, 
17APR24, 08:43:16.9, Track 3, 98, 100, 22, 
17APR24, 08:43:26.1, Track 3, 101, 99, 45, 
17APR24, 08:43:27.2, Track 1, 101, 98, 50, 
17APR24, 08:43:40.4, Track 1, 98, 99, 1, 
17APR24, 08:43:52.8, Track 1, 101, 97, 93, 
17APR24, 08:44:05.5, Track 3, 98, 100, 27, 
17APR24, 08:44:06.3, Track 1, 98, 98, 45, 
17APR24, 08:44:16.7, Track 1, 101, 97, 82, 
17APR24, 08:44:18.3, Track 3, 101, 99, 5, 
17APR24, 08:44:31.4, Track 3, 98, 100, 29, 
17APR24, 08:44:55.3, Track 1, 98, 98, 34, 
17APR24, 08:45:05.7, Track 1, 101, 97, 30, 
17APR24, 08:45:44.8, Track 1, 98, 98, 28, 
17APR24, 08:45:58.4, Track 1, 101, 98, 41, 
17APR24, 08:46:09.9, Track 1, 98, 98, 26, 
17APR24, 08:46:20.7, Track 3, 101, 99, 36, 
17APR24, 08:46:22.7, Track 1, 102, 97, 27, 
17APR24, 08:46:33.4, Track 1, 99, 98, 35, 
17APR24, 08:47:12.1, Track 1, 102, 97, 9, 
17APR24, 08:47:24.8, Track 1, 99, 98, 80, 
17APR24, 08:47:40.8, Track 1, 102, 97, 14, 
17APR24, 08:47:49.2, Track 1, 99, 98, , 
17APR24, 08:48:16.7, Track 3, 98, 100, 34, 
17APR24, 08:48:26.3, Track 3, 101, 99, 5, 
17APR24, 08:48:53.0, Track 1, 102, 97, 49, 
17APR24, 08:49:03.3, Track 1, 99, 99, 29, 
17APR24, 08:49:17.3, Track 1, 102, 97, 15, 
17APR24, 08:49:30.5, Track 1, 99, 98, 36, 
17APR24, 08:49:33.3, Track 3, 98, 100, 24, 
17APR24, 08:49:41.7, Track 1, 102, 97, 27, 
17APR24, 08:49:42.5, Track 3, 101, 99, 5, 
17APR24, 08:49:54.5, Track 1, 99, 98, 33, 
17APR24, 08:50:10.3, Track 1, 102, 98, 31, 
17APR24, 08:50:21.5, Track 1, 98, 98, 25, 
17APR24, 08:50:21.5, Track 3, 98, 100, 62, 
17APR24, 08:50:31.9, Track 3, 101, 99, 33, 
17APR24, 08:50:32.7, Track 1, 101, 98, 59, 
17APR24, 08:50:48.7, Track 1, 98, 98, 36, 
17APR24, 08:50:58.3, Track 1, 101, 98, 9, 
17APR24, 08:51:12.6, Track 1, 98, 98, 7, 
17APR24, 08:51:22.6, Track 1, 101, 97, 3, 
17APR24, 08:51:36.9, Track 1, 98, 98, 66, 
17APR24, 08:51:36.9, Track 3, 98, 100, 25, 
17APR24, 08:51:46.9, Track 1, 101, 97, 29, 
17APR24, 08:51:47.3, Track 3, 101, 99, 42, 
17APR24, 08:52:01.6, Track 1, 98, 98, 12, 
17APR24, 08:52:35.5, Track 1, 101, 97, 6, 
17APR24, 08:52:51.9, Track 1, 98, 98, 41, 
17APR24, 08:53:03.0, Track 1, 101, 98, 15, 
17APR24, 08:53:16.2, Track 1, 98, 98, 43, 
17APR24, 08:53:28.6, Track 1, 101, 97, 1, 
17APR24, 08:53:42.1, Track 1, 98, 98, 45, 
17APR24, 08:53:42.5, Track 3, 98, 100, 18, 
17APR24, 08:53:50.8, Track 3, 101, 99, 64, 
17APR24, 08:53:52.5, Track 1, 101, 97, 17, 
17APR24, 08:54:31.9, Track 1, 98, 98, 25, 
17APR24, 08:54:41.5, Track 1, 101, 97, 32, 
17APR24, 08:54:56.2, Track 1, 98, 98, 25, 
17APR24, 08:55:05.5, Track 1, 101, 97, 21, 
17APR24, 08:55:24.2, Track 1, 98, 98, 3, 
17APR24, 08:55:34.6, Track 1, 101, 97, 2, 
17APR24, 08:56:12.8, Track 1, 98, 98, 35, 
17APR24, 08:56:22.8, Track 1, 101, 97, 98, 
17APR24, 08:56:36.8, Track 1, 98, 98, 17, 
17APR24, 08:57:11.4, Track 1, 101, 97, 33, 
17APR24, 08:57:26.2, Track 1, 98, 98, 10, 
17APR24, 08:57:52.5, Track 3, 98, 100, 35, 
17APR24, 08:58:02.1, Track 3, 101, 99, 94, 
17APR24, 08:58:17.3, Track 3, 98, 100, 29, 
17APR24, 08:58:28.8, Track 1, 101, 97, 51, 
17APR24, 08:58:42.8, Track 1, 98, 98, 12, 
17APR24, 08:58:52.3, Track 1, 101, 97, 47, 
17APR24, 08:59:07.1, Track 1, 98, 98, 28, 
17APR24, 08:59:16.6, Track 1, 101, 97, 75, 
17APR24, 08:59:32.1, Track 1, 98, 98, , 
17APR24, 09:00:07.7, Track 3, 101, 99, 36, 
17APR24, 09:00:34.8, Track 1, 102, 97, 21, 
17APR24, 09:00:45.2, Track 1, 99, 98, 31, 
17APR24, 09:00:58.8, Track 1, 102, 97, 25, 
17APR24, 09:01:09.9, Track 1, 99, 98, 20, 
17APR24, 09:01:23.5, Track 1, 102, 97, 9, 
17APR24, 09:01:36.9, Track 1, 99, 98, 32, 
17APR24, 09:01:47.7, Track 1, 102, 97, 33, 
17APR24, 09:02:03.3, Track 3, 98, 100, 56, 
17APR24, 09:02:13.2, Track 3, 101, 99, 33, 
17APR24, 09:02:25.3, Track 1, 99, 98, 27, 
17APR24, 09:02:30.0, Track 3, 98, 100, 31, 
17APR24, 09:02:38.0, Track 3, 101, 99, 58, 
17APR24, 09:02:40.4, Track 1, 102, 97, 44, 
17APR24, 09:02:49.6, Track 1, 99, 98, 24, 
17APR24, 09:03:04.7, Track 1, 102, 97, 8, 
17APR24, 09:03:14.3, Track 1, 99, 98, 29, 
17APR24, 09:03:17.4, Track 3, 98, 100, 40, 
17APR24, 09:03:29.0, Track 1, 102, 97, 1, 
17APR24, 09:03:30.2, Track 3, 101, 99, 4, 
17APR24, 09:03:42.2, Track 1, 99, 98, 11, 
17APR24, 09:03:43.0, Track 3, 98, 100, 36, 
17APR24, 09:03:53.3, Track 1, 102, 97, 13, 
17APR24, 09:04:10.1, Track 1, 97, 98, 21, 
17APR24, 09:04:16.4, Track 1, 100, 97, 24, 
17APR24, 09:04:19.3, Track 3, 101, 99, 34, 
17APR24, 09:04:23.3, Track 1, 103, 97, 16, 
17APR24, 09:04:30.8, Track 1, 99, 98, 24, 
17APR24, 09:04:46.4, Track 1, 102, 97, 24, 
17APR24, 09:04:55.2, Track 1, 99, 98, 33, 
17APR24, 09:05:10.7, Track 1, 102, 97, 58, 
17APR24, 09:05:19.9, Track 1, 99, 98, 31, 
17APR24, 09:05:23.5, Track 3, 98, 100, 31, 
17APR24, 09:05:32.3, Track 3, 101, 99, 11, 
17APR24, 09:05:34.7, Track 1, 102, 97, 13, 
17APR24, 09:05:45.1, Track 1, 99, 98, , 
17APR24, 09:05:58.9, Track 1, 102, 97, 2, 
17APR24, 09:06:12.5, Track 1, 98, 98, 22, 
17APR24, 09:06:22.5, Track 1, 101, 97, 27, 
17APR24, 09:06:37.2, Track 1, 98, 98, 26, 
17APR24, 09:06:46.8, Track 1, 101, 97, 39, 
17APR24, 09:07:39.8, Track 1, 101, 98, 40, 
17APR24, 09:07:42.2, Track 3, 102, 99, 28, 
17APR24, 09:07:51.8, Track 1, 98, 98, 19, 
17APR24, 09:08:45.3, Track 3, 98, 100, 24, 
17APR24, 09:08:52.4, Track 1, 101, 97, 38, 
17APR24, 09:08:54.0, Track 3, 101, 99, 27, 
17APR24, 09:09:32.7, Track 1, 98, 98, 42, 
17APR24, 09:09:33.1, Track 3, 98, 100, 54, 
17APR24, 09:09:43.5, Track 3, 101, 99, 37, 
17APR24, 09:09:44.4, Track 1, 101, 98, 70, 
17APR24, 09:09:57.4, Track 1, 98, 98, 15, 
17APR24, 09:10:08.9, Track 1, 101, 98, 51, 
17APR24, 09:10:24.1, Track 1, 98, 98, 11, 
17APR24, 09:10:34.1, Track 1, 101, 97, 46, 
17APR24, 09:10:48.1, Track 3, 98, 100, 26, 
17APR24, 09:10:48.9, Track 1, 98, 98, 22, 
17APR24, 09:10:59.2, Track 3, 101, 99, 19, 
17APR24, 09:12:14.6, Track 1, 101, 98, 33, 
17APR24, 09:12:27.8, Track 1, 98, 98, 38, 
17APR24, 09:12:39.3, Track 1, 101, 98, 76, 
17APR24, 09:12:53.7, Track 3, 98, 100, 26, 
17APR24, 09:12:54.1, Track 1, 98, 98, 33, 
17APR24, 09:13:04.5, Track 1, 102, 97, 17, 
17APR24, 09:13:04.9, Track 3, 101, 99, 4, 
17APR24, 09:13:15.7, Track 1, 99, 98, 5, 
17APR24, 09:13:18.8, Track 3, 98, 100, 22, 
17APR24, 09:14:22.2, Track 1, 102, 97, 14, 
17APR24, 09:14:32.1, Track 1, 99, 98, 29, 
17APR24, 09:14:46.1, Track 1, 102, 97, 53, 
17APR24, 09:14:56.5, Track 1, 99, 98, 44, 
17APR24, 09:15:08.0, Track 3, 101, 99, 66, 
17APR24, 09:15:23.2, Track 3, 98, 100, 47, 
17APR24, 09:15:35.1, Track 1, 102, 97, 39, 
17APR24, 09:15:48.0, Track 1, 99, 98, 20, 
17APR24, 09:15:59.5, Track 1, 102, 97, 26, 
17APR24, 09:16:12.2, Track 1, 99, 98, 64, 
17APR24, 09:16:28.2, Track 1, 102, 97, 20, 
17APR24, 09:17:13.6, Track 3, 101, 99, 82, 
17APR24, 09:17:26.0, Track 1, 99, 98, 37, 
17APR24, 09:17:29.2, Track 3, 98, 100, 31, 
17APR24, 09:17:40.8, Track 1, 102, 97, 81, 
17APR24, 09:17:51.1, Track 1, 99, 99, 7, 
17APR24, 09:18:05.5, Track 1, 102, 97, 14, 
17APR24, 09:18:18.7, Track 1, 98, 98, 21, 
17APR24, 09:18:28.6, Track 1, 101, 97, 16, 
17APR24, 09:18:30.2, Track 3, 101, 99, 43, 
17APR24, 09:18:44.2, Track 1, 98, 98, 33, 
17APR24, 09:18:52.9, Track 1, 101, 97, 21, 
17APR24, 09:19:08.9, Track 3, 98, 100, 26, 
17APR24, 09:19:19.6, Track 3, 101, 99, 70, 
17APR24, 09:19:32.8, Track 1, 98, 98, 17, 
17APR24, 09:19:34.0, Track 3, 98, 100, 22, 
17APR24, 09:19:45.9, Track 1, 101, 98, 37, 
17APR24, 09:19:59.9, Track 1, 98, 98, 3, 
17APR24, 09:20:09.9, Track 1, 101, 97, 6, 
17APR24, 09:20:24.2, Track 1, 98, 98, 66, 
17APR24, 09:20:34.1, Track 1, 101, 97, 41, 
17APR24, 09:20:50.5, Track 1, 98, 98, 32, 
17APR24, 09:20:59.2, Track 1, 101, 97, 45, 
17APR24, 09:21:25.2, Track 3, 101, 99, 26, 
17APR24, 09:21:38.4, Track 1, 98, 98, 33, 
17APR24, 09:21:51.6, Track 1, 101, 98, 45, 
17APR24, 09:22:03.5, Track 1, 98, 98, 39, 
17APR24, 09:22:30.3, Track 3, 98, 100, 22, 
17APR24, 09:22:38.2, Track 3, 101, 99, 39, 
17APR24, 09:22:40.3, Track 1, 101, 97, 44, 
17APR24, 09:22:54.5, Track 1, 98, 98, 22, 
17APR24, 09:23:04.1, Track 1, 101, 97, 98, 
17APR24, 09:23:20.8, Track 3, 98, 100, 31, 
17APR24, 09:23:30.8, Track 3, 101, 99, 24, 
17APR24, 09:23:43.5, Track 1, 98, 98, 36, 
17APR24, 09:23:56.7, Track 1, 101, 98, 15, 
17APR24, 09:24:33.0, Track 1, 98, 99, 32, 
17APR24, 09:24:45.8, Track 1, 101, 97, 31, 
17APR24, 09:25:03.4, Track 1, 97, 98, 21, 
17APR24, 09:25:09.7, Track 1, 100, 97, 37, 
17APR24, 09:25:16.1, Track 1, 103, 98, 36, 
17APR24, 09:25:44.4, Track 1, 100, 98, 41, 
17APR24, 09:25:53.9, Track 1, 97, 98, 7, 
17APR24, 09:25:58.0, Track 1, 100, 97, 62, 
17APR24, 09:26:04.3, Track 1, 103, 97, 1, 
17APR24, 09:26:09.5, Track 1, 100, 98, 32, 
17APR24, 09:26:40.2, Track 3, 98, 100, 17, 
17APR24, 09:26:41.8, Track 1, 97, 98, 17, 
17APR24, 09:26:49.4, Track 3, 101, 99, 34, 
17APR24, 09:26:50.6, Track 1, 100, 98, 46, 
17APR24, 09:26:53.4, Track 1, 103, 97, 60, 
17APR24, 09:27:00.6, Track 1, 100, 98, , 
17APR24, 09:27:05.4, Track 3, 98, 100, 13, 
17APR24, 09:27:08.5, Track 1, 97, 98, 44, 
17APR24, 09:27:14.5, Track 1, 100, 98, 34, 
17APR24, 09:27:32.4, Track 1, 97, 98, 13, 
17APR24, 09:28:03.9, Track 1, 100, 97, 51, 
17APR24, 09:28:10.3, Track 1, 103, 97, 32, 
17APR24, 09:28:14.2, Track 1, 100, 98, 30, 
17APR24, 09:28:23.5, Track 1, 97, 98, 14, 
17APR24, 09:28:28.3, Track 1, 100, 97, , 
17APR24, 09:28:54.9, Track 3, 101, 99, 67, 
17APR24, 09:28:56.9, Track 2, 95, 101, 43, 
17APR24, 09:28:59.7, Track 2, 92, 102, 63, 
17APR24, 09:29:02.9, Track 2, 89, 102, 62, 
17APR24, 09:29:05.7, Track 2, 86, 102, 63, 
17APR24, 09:29:08.1, Track 2, 83, 102, 63, 
17APR24, 09:29:10.5, Track 3, 98, 100, 21, 
17APR24, 09:29:10.9, Track 2, 80, 102, 64, 
17APR24, 09:29:13.3, Track 2, 77, 102, 65, 
17APR24, 09:29:16.1, Track 2, 74, 102, 66, 
17APR24, 09:29:18.9, Track 2, 71, 102, 66, 
17APR24, 09:29:19.7, Track 3, 101, 99, 6, 
17APR24, 09:29:21.8, Track 2, 68, 102, 66, 
17APR24, 09:29:23.6, Track 2, 65, 102, 66, 
17APR24, 09:29:26.5, Track 2, 62, 102, 68, 
17APR24, 09:29:29.2, Track 2, 59, 102, 67, 
17APR24, 09:29:32.1, Track 2, 56, 102, 66, 
17APR24, 09:29:34.5, Track 2, 53, 102, 72, 
17APR24, 09:29:37.2, Track 2, 50, 102, 67, 
17APR24, 09:29:39.2, Track 2, 47, 102, 66, 
17APR24, 09:29:42.0, Track 2, 44, 102, 67, 
17APR24, 09:29:44.8, Track 2, 41, 102, 67, 
17APR24, 09:29:47.2, Track 2, 38, 102, 67, 
17APR24, 09:29:50.1, Track 2, 35, 102, 69, 
17APR24, 09:29:52.0, Track 2, 32, 102, 69, 
17APR24, 09:29:54.8, Track 2, 29, 102, 69, 
17APR24, 09:29:57.6, Track 2, 26, 102, 67, 
17APR24, 09:29:59.2, Track 3, 98, 100, 26, 
17APR24, 09:30:00.0, Track 2, 23, 102, 70, 
17APR24, 09:30:02.0, Track 1, 97, 98, 38, 
17APR24, 09:30:02.5, Track 2, 20, 102, 67, 
17APR24, 09:30:04.8, Track 2, 17, 101, 65, 
17APR24, 09:30:07.6, Track 2, 14, 101, 69, 
17APR24, 09:30:09.6, Track 1, 100, 98, 49, 
17APR24, 09:30:10.4, Track 2, 11, 102, 67, 
17APR24, 09:30:12.0, Track 3, 101, 99, 38, 
17APR24, 09:30:12.8, Track 2, 8, 102, 66, 
17APR24, 09:30:18.0, Track 2, 2, 102, 65, 
17APR24, 09:30:19.7, Track 1, 79, 99, 23, 
17APR24, 09:30:20.0, Track 1, 56, 100, , 
17APR24, 09:30:20.4, Track 1, 33, 101, , 
17APR24, 09:30:20.8, Track 1, 10, 98, , 
17APR24, 09:30:22.9, Track 2, 20, 102, 50, 
17APR24, 09:30:22.9, Track 3, 98, 100, 7, 
17APR24, 09:30:23.3, Track 1, 7, 98, , 
17APR24, 09:30:23.3, Track 2, 44, 102, 50, 
17APR24, 09:30:23.7, Track 2, 68, 102, , 
17APR24, 09:30:24.0, Track 2, 92, 102, , 
17APR24, 09:30:24.4, Track 2, 98, 102, , 
17APR24, 09:30:31.2, Track 2, 101, 100, 15, 
17APR24, 09:30:33.2, Track 1, 1, 98, 41, 
17APR24, 09:30:48.3, Track 1, 4, 98, , 
17APR24, 09:30:53.1, Track 1, 7, 98, 38, 
17APR24, 09:30:57.9, Track 1, 10, 98, 42, 
17APR24, 09:31:01.9, Track 1, 13, 98, 46, 
17APR24, 09:31:02.3, Track 3, 101, 99, 29, 
17APR24, 09:31:05.8, Track 1, 16, 98, 49, 
17APR24, 09:31:09.4, Track 1, 19, 98, 52, 
17APR24, 09:31:12.3, Track 3, 98, 100, 47, 
17APR24, 09:31:13.5, Track 1, 22, 98, 53, 
17APR24, 09:31:16.7, Track 1, 25, 98, 57, 
17APR24, 09:31:20.2, Track 1, 28, 98, 57, 
17APR24, 09:31:23.4, Track 1, 31, 98, 61, 
17APR24, 09:31:26.6, Track 1, 34, 98, 63, 
17APR24, 09:31:28.6, Track 3, 101, 99, 18, 
17APR24, 09:31:29.3, Track 1, 37, 98, 67, 
17APR24, 09:31:32.1, Track 1, 40, 98, 68, 
17APR24, 09:31:35.0, Track 1, 43, 98, 73, 
17APR24, 09:31:37.4, Track 1, 46, 98, 70, 
17APR24, 09:31:39.8, Track 1, 49, 98, 80, 
17APR24, 09:31:39.8, Track 3, 98, 100, 38, 
17APR24, 09:31:42.5, Track 1, 52, 98, 75, 
17APR24, 09:31:44.9, Track 1, 55, 98, 79, 
17APR24, 09:31:47.0, Track 1, 58, 98, 88, 
17APR24, 09:31:49.8, Track 1, 61, 98, 77, 
