"Count","DateTime","T1 Ez","T1 CheckEz","T1 Ex","T1 Prime","T1 DAX A"
"515","28JAN25 07:45:19 ",100,100,53,125,140
"516","28JAN25 07:45:20 ",100,100,53,125,140
"517","28JAN25 07:45:21 ",98,94,53,125,140
"518","28JAN25 07:45:22 ",98,100,53,125,140
"519","28JAN25 07:45:23 ",100,100,53,125,140
"520","28JAN25 07:45:24 ",100,100,53,125,140
"521","28JAN25 07:45:25 ",100,100,53,125,140
"522","28JAN25 07:45:26 ",100,100,53,125,140
"523","28JAN25 07:45:27 ",100,100,53,125,140
"524","28JAN25 07:45:28 ",100,100,53,125,140
"525","28JAN25 07:45:29 ",100,100,53,125,140
"526","28JAN25 07:45:30 ",100,100,53,125,140
"527","28JAN25 07:45:31 ",100,100,53,125,140
"528","28JAN25 07:45:32 ",100,100,53,125,140
"529","28JAN25 07:45:33 ",100,100,53,125,140
"530","28JAN25 07:45:34 ",100,100,53,125,140
"532","28JAN25 07:45:35 ",100,100,53,125,140
"533","28JAN25 07:45:36 ",100,100,53,125,140
"534","28JAN25 07:45:37 ",100,100,53,125,140
"535","28JAN25 07:45:38 ",100,100,53,125,140
"536","28JAN25 07:45:39 ",100,100,53,125,140
"537","28JAN25 07:45:40 ",100,100,53,125,140
"538","28JAN25 07:45:41 ",100,100,53,125,140
"539","28JAN25 07:45:42 ",100,100,53,125,140
"540","28JAN25 07:45:43 ",100,100,53,125,140
"541","28JAN25 07:45:44 ",100,100,53,125,140
"542","28JAN25 07:45:45 ",100,100,53,125,140
"543","28JAN25 07:45:46 ",100,100,53,125,140
"544","28JAN25 07:45:47 ",100,100,53,125,140
"545","28JAN25 07:45:48 ",100,100,53,125,140
"546","28JAN25 07:45:49 ",100,100,53,125,140
"547","28JAN25 07:45:50 ",100,100,53,125,140
"548","28JAN25 07:45:51 ",100,100,53,125,140
"549","28JAN25 07:45:52 ",100,100,53,125,140
"550","28JAN25 07:45:53 ",100,100,53,125,140
"551","28JAN25 07:45:54 ",100,100,53,125,140
"552","28JAN25 07:45:55 ",100,100,53,125,140
"553","28JAN25 07:45:56 ",100,100,53,125,140
"554","28JAN25 07:45:57 ",100,100,53,125,140
"555","28JAN25 07:45:58 ",100,100,53,125,140
"556","28JAN25 07:45:59 ",100,100,53,125,140
"557","28JAN25 07:46:00 ",100,100,53,125,140
"558","28JAN25 07:46:01 ",100,100,53,125,140
"559","28JAN25 07:46:02 ",100,100,53,125,140
"560","28JAN25 07:46:03 ",100,100,53,125,140
"561","28JAN25 07:46:04 ",100,100,53,125,140
"562","28JAN25 07:46:05 ",100,100,53,125,140
"563","28JAN25 07:46:06 ",100,100,53,125,140
"564","28JAN25 07:46:07 ",100,100,53,125,140
"565","28JAN25 07:46:08 ",100,100,53,125,140
"566","28JAN25 07:46:09 ",100,100,53,125,140
"567","28JAN25 07:46:10 ",100,100,53,125,140
"568","28JAN25 07:46:11 ",100,100,53,125,140
"569","28JAN25 07:46:12 ",100,100,53,125,140
"570","28JAN25 07:46:13 ",100,100,53,125,140
"571","28JAN25 07:46:14 ",100,100,53,125,140
"572","28JAN25 07:46:15 ",100,100,53,125,140
"573","28JAN25 07:46:16 ",100,100,53,125,140
"574","28JAN25 07:46:17 ",100,100,53,125,140
"575","28JAN25 07:46:18 ",100,100,53,125,140
"576","28JAN25 07:46:19 ",100,100,53,125,140
"577","28JAN25 07:46:20 ",100,100,53,125,140
"578","28JAN25 07:46:21 ",100,100,53,125,140
"579","28JAN25 07:46:22 ",100,100,53,125,140
"580","28JAN25 07:46:23 ",100,100,53,125,140
"581","28JAN25 07:46:24 ",100,100,53,125,140
"582","28JAN25 07:46:25 ",100,100,53,125,140
"583","28JAN25 07:46:26 ",100,100,53,125,140
"584","28JAN25 07:46:27 ",100,100,53,125,140
"585","28JAN25 07:46:28 ",100,100,53,125,140
"586","28JAN25 07:46:29 ",100,100,53,125,140
"587","28JAN25 07:46:30 ",100,100,53,125,140
"588","28JAN25 07:46:31 ",100,100,53,125,140
"589","28JAN25 07:46:32 ",100,100,53,125,140
"590","28JAN25 07:46:33 ",100,100,53,125,140
"591","28JAN25 07:46:34 ",100,100,53,125,140
"592","28JAN25 07:46:35 ",100,100,53,125,140
"593","28JAN25 07:46:36 ",100,100,53,125,140
"594","28JAN25 07:46:37 ",100,100,53,125,140
"595","28JAN25 07:46:38 ",100,100,53,125,140
"596","28JAN25 07:46:39 ",100,100,53,125,140
"597","28JAN25 07:46:40 ",100,100,53,125,140
"598","28JAN25 07:46:41 ",100,100,53,125,140
"599","28JAN25 07:46:42 ",100,100,53,125,140
"600","28JAN25 07:46:43 ",100,100,53,125,140
"601","28JAN25 07:46:44 ",100,100,53,125,140
"602","28JAN25 07:46:45 ",100,100,53,125,140
"603","28JAN25 07:46:46 ",100,100,53,125,140
"604","28JAN25 07:46:47 ",100,100,53,125,140
"605","28JAN25 07:46:48 ",100,100,53,125,140
"606","28JAN25 07:46:49 ",100,100,53,125,140
"607","28JAN25 07:46:50 ",100,100,53,125,140
"608","28JAN25 07:46:51 ",100,100,53,125,140
"609","28JAN25 07:46:52 ",100,100,53,125,140
"610","28JAN25 07:46:53 ",100,100,53,125,140
"611","28JAN25 07:46:54 ",100,100,53,125,140
"612","28JAN25 07:46:55 ",100,100,53,125,140
"613","28JAN25 07:46:56 ",100,100,53,125,140
"614","28JAN25 07:46:57 ",100,100,53,125,140
"615","28JAN25 07:46:58 ",100,100,53,125,140
"616","28JAN25 07:46:59 ",100,100,53,125,140
"617","28JAN25 07:47:00 ",100,100,53,125,140
"618","28JAN25 07:47:01 ",100,100,53,125,140
"619","28JAN25 07:47:02 ",100,100,53,125,140
"620","28JAN25 07:47:04 ",100,100,53,125,140
"621","28JAN25 07:47:05 ",100,100,53,125,140
"622","28JAN25 07:47:06 ",100,100,53,125,140
"623","28JAN25 07:47:07 ",100,100,53,125,140
"624","28JAN25 07:47:08 ",100,100,53,125,140
"625","28JAN25 07:47:09 ",100,100,53,125,140
"626","28JAN25 07:47:10 ",100,100,53,125,140
"627","28JAN25 07:47:11 ",100,100,53,125,140
"628","28JAN25 07:47:12 ",100,100,53,125,140
"629","28JAN25 07:47:13 ",100,100,53,125,140
"630","28JAN25 07:47:14 ",100,100,53,125,140
"631","28JAN25 07:47:15 ",100,100,53,125,140
"632","28JAN25 07:47:16 ",100,100,53,125,140
"633","28JAN25 07:47:17 ",100,100,53,125,140
"634","28JAN25 07:47:18 ",100,100,53,125,140
"635","28JAN25 07:47:19 ",100,100,53,125,140
"636","28JAN25 07:47:20 ",100,100,53,125,140
"637","28JAN25 07:47:21 ",100,100,53,125,140
"638","28JAN25 07:47:22 ",100,100,53,125,140
"640","28JAN25 07:47:23 ",100,100,53,125,140
"641","28JAN25 07:47:24 ",100,100,53,125,140
"642","28JAN25 07:47:25 ",100,100,53,125,140
"643","28JAN25 07:47:26 ",100,100,53,125,140
"644","28JAN25 07:47:27 ",100,100,53,125,140
"645","28JAN25 07:47:28 ",100,100,53,125,140
"646","28JAN25 07:47:29 ",100,100,53,125,140
"647","28JAN25 07:47:30 ",100,100,53,125,140
"648","28JAN25 07:47:31 ",100,100,53,125,140
"649","28JAN25 07:47:32 ",100,100,53,125,140
"650","28JAN25 07:47:33 ",100,100,53,125,140
"651","28JAN25 07:47:34 ",100,100,53,125,140
"652","28JAN25 07:47:35 ",100,100,53,125,140
"653","28JAN25 07:47:36 ",100,100,53,125,140
"654","28JAN25 07:47:37 ",100,100,53,125,140
"655","28JAN25 07:47:38 ",100,100,53,125,140
"656","28JAN25 07:47:39 ",100,100,53,125,140
"657","28JAN25 07:47:40 ",100,100,53,125,140
"658","28JAN25 07:47:41 ",100,100,53,125,140
"659","28JAN25 07:47:42 ",100,100,53,125,140
"660","28JAN25 07:47:43 ",100,100,53,125,140
"661","28JAN25 07:47:44 ",100,100,53,125,140
"662","28JAN25 07:47:45 ",100,100,53,125,140
"663","28JAN25 07:47:46 ",100,100,53,125,140
"664","28JAN25 07:47:47 ",100,100,53,125,140
"665","28JAN25 07:47:48 ",100,100,53,125,140
"666","28JAN25 07:47:49 ",100,100,53,125,140
"667","28JAN25 07:47:50 ",100,100,53,125,140
"668","28JAN25 07:47:51 ",100,100,53,125,140
"669","28JAN25 07:47:52 ",100,100,53,125,140
"670","28JAN25 07:47:53 ",100,100,53,125,140
"671","28JAN25 07:47:54 ",100,100,53,125,140
"672","28JAN25 07:47:55 ",100,100,53,125,140
"673","28JAN25 07:47:56 ",100,100,53,125,140
"674","28JAN25 07:47:57 ",100,100,53,125,140
